entity_id,entity_type,entity_name,normalized_name,role_or_description,affiliation,prominence_score,first_mention_record_id,total_mentions,related_entities,notes
P0879,Person,Virginia Postrel,Virginia Postrel,"Author, Columnist",The New York Times,7,RECORD-00206,1,,
P0880,Person,Richard Cohen,Richard Cohen,Columnist,None,5,RECORD-00206,1,,
P0881,Person,Peter Zollman,Peter Zollman,,None,4,RECORD-00206,1,,
P0882,Person,Jonathan V. Last,Jonathan V. Last,,Weekly Standard,4,RECORD-00206,1,,
P0883,Person,Debbie Galant,Debbie Galant,Blogger,Baristanet.net,4,RECORD-00206,4,,
P0884,Person,Christopher Carfi,Christopher Carfi,Blogger,None,4,RECORD-00206,1,,
P0885,Person,Rob Glaser,Rob Glaser,,Real Networks,4,RECORD-00206,1,,
P0886,Person,John C. Dvorak,John C. Dvorak,Columnist,PC Magazine,4,RECORD-00206,1,,
P0887,Person,Lesley Stahl,Lesley Stahl,Correspondent,CBS News,9,RECORD-00207,1,,
P0888,Person,Dick Darman,Dick Darman,White House Official,Reagan Administration,7,RECORD-00207,1,,
P0889,Person,Bob Somerby,Bob Somerby,Writer,The Daily Howler,4,RECORD-00207,1,,
P0890,Person,Martin Schram,Martin Schram,Journalist,None,3,RECORD-00207,1,,
P0891,Person,Kathleen Hall Jamieson,Kathleen Hall Jamieson,Communications Scholar,None,3,RECORD-00207,1,,
P0892,Person,Mark Hertsgaard,Mark Hertsgaard,Author,None,3,RECORD-00207,1,,
P0893,Person,David Burke,David Burke,Executive Vice President,ABC News,5,RECORD-00207,1,,
P0894,Person,Ben Bradlee,Ben Bradlee,Journalist,None,3,RECORD-00207,3,,
P0895,Person,Edward Kennedy,Edward Kennedy,Senator,None,3,RECORD-00207,1,,
P0896,Person,Clark Clifford,Clark Clifford,Advisor,None,3,RECORD-00207,1,,
P0897,Person,Mark Potts,Mark Potts,Co-founder,Backfence.com,8,RECORD-00208,3,,
P0898,Person,Steve Outing,Steve Outing,Journalist,N/A,4,RECORD-00208,3,,
P0899,Person,Susan DeFife,Susan DeFife,Co-founder,Backfence.com,3,RECORD-00208,1,,
P0900,Person,Mark Belling,Mark Belling,Host,CBS affiliate in Milwaukee,5,RECORD-00208,1,,
P0901,Person,Scott Smith,Scott Smith,President of publishing unit,Tribune,4,RECORD-00208,1,,
P0902,Person,Bob Benz,Bob Benz,N/A,E. W. Scripps,4,RECORD-00208,1,,
P0903,Person,Mike Phillips,Mike Phillips,N/A,E. W. Scripps,4,RECORD-00208,2,,
P0904,Person,Doug Fisher,Doug Fisher,N/A,,4,RECORD-00208,1,,
P0905,Person,Alan Mutter,Alan Mutter,N/A,,4,RECORD-00208,1,,
P0906,Person,Charles Johnson,Charles Johnson,Blogger,LittleGreenFootballs,5,RECORD-00208,1,,
P0907,Person,Marc Danziger,Marc Danziger,Blogger,Armed Liberal,4,RECORD-00208,1,,
P0908,Person,Roderick Boyd,Roderick Boyd,N/A,,4,RECORD-00208,1,,
P0909,Person,Mike Thomas,Mike Thomas,Columnist,Orlando Sentinel,5,RECORD-00208,1,,
P0910,Person,Olav Anders Øvrebø,Olav Anders Øvrebø,Critic and Blogger,Undercurrent,5,RECORD-00208,1,,
P0911,Person,Paul Graham,Paul Graham,Essayist,,5,RECORD-00208,1,,
P0912,Person,Bozell,Bozell,Conservative Activist,None,4,RECORD-00209,1,,
P0913,Person,Ed Herman,Ed Herman,Professor,University of Pennsylvania,5,RECORD-00209,1,,
P0914,Person,Nick Madigan,Nick Madigan,Journalist,Baltimore Sun,4,RECORD-00210,1,,
P0915,Person,Ari Fleischer,Ari Fleischer,White House Press Secretary,George W. Bush Administration,4,RECORD-00210,2,,
P0916,Person,John Harris,John Harris,Political Editor,The Washington Post,4,RECORD-00210,7,,
P0917,Person,Carl Bernstein,Carl Bernstein,Journalist,None,4,RECORD-00210,2,,
P0918,Person,Dick Polman,Dick Polman,Political Writer,Philadelphia Inquirer,4,RECORD-00210,2,,
P0919,Person,David Smith,David Smith,CEO,Sinclair Broadcast Group,8,RECORD-00211,1,,
P0920,Person,Mark Hyman,Mark Hyman,Vice President for Corporate Relations,Sinclair Broadcast Group,7,RECORD-00211,2,,
P0921,Person,Joe Flint,Joe Flint,Journalist,Wall Street Journal,4,RECORD-00211,1,,
P0922,Person,David Lieberman,David Lieberman,Journalist,USA Today,5,RECORD-00211,1,,
P0923,Person,Rob Owen,Rob Owen,Television Writer,Pittsburgh Post-Gazette,4,RECORD-00211,1,,
P0924,Person,Silvio Berlusconi,Silvio Berlusconi,Prime Minister,Italy,6,RECORD-00211,1,,
P0925,Person,Alexander Stille,Alexander Stille,Journalist and Writer,New York Review of Books,5,RECORD-00211,1,,
P0926,Person,Daniel Rubin,Daniel Rubin,Journalist,The Philadelphia Inquirer,7,RECORD-00212,2,,
P0927,Person,Peggy Noonan,Peggy Noonan,Columnist,The Wall Street Journal,6,RECORD-00212,3,,
P0928,Person,John Battelle,John Battelle,Founder,Federated Media,6,RECORD-00212,1,,
P0929,Person,Warren Buffet,Warren Buffet,CEO,Berkshire Hathaway,5,RECORD-00212,1,,
P0930,Person,Buffalo Geek,Buffalo Geek,Blogger,,7,RECORD-00212,1,,
P0931,Person,Emily Bell,Emily Bell,Executive Editor,The Guardian,8,RECORD-00212,1,,
P0932,Person,Simon Waldman,Simon Waldman,Director of Digital Publishing,The Guardian,7,RECORD-00212,4,,
P0933,Person,Dwight Silverman,Dwight Silverman,Interactive Editor,Houston Chronicle,7,RECORD-00212,1,,
P0934,Person,Steven Vass,Steven Vass,Media Correspondent,Sunday Herald,5,RECORD-00212,1,,
P0935,Person,Georgina Henry,Georgina Henry,Editor,The Guardian,6,RECORD-00212,1,,
P0936,Person,Daniel Conover,Daniel Conover,,Post-Courier,5,RECORD-00212,2,,
P0937,Person,Tom Fiedler,Tom Fiedler,Executive Editor,Miami Herald,10,RECORD-00213,2,,
P0938,Person,Ed Wasserman,Ed Wasserman,Columnist,None,6,RECORD-00213,2,,
P0939,Person,Jeffrey Schmalz,Jeffrey Schmalz,Reporter and Editor,The New York Times,6,RECORD-00213,1,,
P0940,Person,Dave Weinberger,Dave Weinberger,Blogger,Joho the Blog,6,RECORD-00214,1,,
P0941,Person,Jim Romensko,Jim Romensko,Journalist,None,6,RECORD-00214,1,,
P0942,Person,Karen Ryan,Karen Ryan,Narrator,US Department of Health and Human Services,9,RECORD-00215,3,,
P0943,Person,Ken Denney,Ken Denney,Public Relations Professional,None,7,RECORD-00215,1,,
P0944,Person,Catherine Bolton,Catherine Bolton,President,Public Relations Society of America,7,RECORD-00215,1,,
P0945,Person,Peter Bhattia,Peter Bhattia,Executive Editor,"Oregonian, American Society of Newspaper Editors",7,RECORD-00215,1,,
P0946,Person,Tommy Thompson,Tommy Thompson,HHS Secretary,US Department of Health and Human Services,6,RECORD-00215,1,,
P0947,Person,Alice Marshall,Alice Marshall,Weblog Writer,technoflak weblog,6,RECORD-00215,1,,
P0948,Person,Daniel Price,Daniel Price,Author,Abused by the News,6,RECORD-00215,1,,
P0949,Person,John McCain,John McCain,Senator,None,6,RECORD-00216,7,,
P0950,Person,Conan O'Brien,Conan O'Brien,"Comedian, Talk Show Host",NBC,5,RECORD-00216,1,,
P0951,Person,David D. Smith,David D. Smith,Executive,Sinclair Broadcasting,5,RECORD-00216,1,,
P0952,Person,Robert Cox,Robert Cox,Journalist,The National Debate,5,RECORD-00216,2,,
P0953,Person,Jeff Goldstein,Jeff Goldstein,Blogger,protein wisdom,6,RECORD-00216,2,,
P0954,Person,Peter Levine,Peter Levine,"Political Philosopher, Blogger",,5,RECORD-00216,1,,
P0955,Person,Farnaz Fassihi,Farnaz Fassihi,Reporter,The Wall Street Journal,10,RECORD-00217,1,,
P0956,Person,Matt Mendelsohn,Matt Mendelsohn,Writer,Romenesko's Letters,4,RECORD-00217,1,,
P0957,Person,Tom Scocca,Tom Scocca,Writer,The New York Observer,3,RECORD-00217,1,,
P0958,Person,Paul Steiger,Paul Steiger,Managing Editor,The Wall Street Journal,6,RECORD-00217,3,,
P0959,Person,Dexter Filkins,Dexter Filkins,Correspondent,New York Times,2,RECORD-00217,1,,
P0960,Person,Aly Colon,Aly Colon,Ethics Instructor,The Poynter Institute,3,RECORD-00217,1,,
P0961,Person,Richard Read,Richard Read,Reporter,The Oregonian,2,RECORD-00217,1,,
P0962,Person,Laurie Garrett,Laurie Garrett,Reporter,None,2,RECORD-00217,1,,
P0963,Person,Michael Skube,Michael Skube,Journalist,Los Angeles Times,8,RECORD-00218,3,,
P0964,Person,Joseph Newcomer,Joseph Newcomer,Computer Expert,,7,RECORD-00218,1,,
P0965,Person,Nick Anthis,Nick Anthis,"Graduate student, Science Blogger",,6,RECORD-00218,1,,
P0966,Person,George Deutsch,George Deutsch,Political Appointee,NASA,6,RECORD-00218,1,,
P0967,Person,Michael Yon,Michael Yon,Independent Journalist,,7,RECORD-00218,1,,
P0968,Person,Howard Kaloogian,Howard Kaloogian,Republican Congressional candidate,,6,RECORD-00218,1,,
P0969,Person,Philip Meyer,Philip Meyer,Scholar and Researcher,None,8,RECORD-00220,3,,
P0970,Person,Michael S. Malone,Michael S. Malone,Newspaper Commentator,ABCNews.com,6,RECORD-00220,1,,
P0971,Person,Michael E. Porter,Michael E. Porter,Harvard Professor,Harvard University,6,RECORD-00220,1,,
P0972,Person,Lauren Fine,Lauren Fine,Analyst,None,4,RECORD-00220,1,,
P0973,Person,Philip Anschutz,Philip Anschutz,Billionaire,None,5,RECORD-00220,1,,
P0974,Person,James Sheehan,James Sheehan,President,Retail Grocers Association of Greater Kansas City,4,RECORD-00220,1,,
P0975,Person,Anthony Ridder,Anthony Ridder,CEO,Knight Ridder,5,RECORD-00220,1,,
P0976,Person,Jim West,Jim West,Mayor of Spokane,City of Spokane,10,RECORD-00221,1,,
P0977,Person,Steve Smith,Steve Smith,Editor,The Spokesman-Review,10,RECORD-00221,3,,
P0978,Person,Tom Detzel,Tom Detzel,Oversees investigative projects,The Oregonian,6,RECORD-00221,1,,
P0979,Person,Bill Morlin,Bill Morlin,Reporter,The Spokesman-Review,7,RECORD-00221,1,,
P0980,Person,Karen Dorn Steele,Karen Dorn Steele,Reporter,The Spokesman-Review,5,RECORD-00221,1,,
P0981,Person,William Stacey Cowles,William Stacey Cowles,Publisher,The Spokesman-Review,6,RECORD-00221,1,,
P0982,Person,Bill Gates,Bill Gates,"Businessperson, Philanthropist",,3,RECORD-00223,1,,
P0983,Person,Loic Le Meur,Loic Le Meur,,,6,RECORD-00223,1,,
P0984,Person,Richard Sambrook,Richard Sambrook,Director of BBC News,BBC News,6,RECORD-00223,3,,
P0985,Person,Andrew Gilligan,Andrew Gilligan,Journalist,,4,RECORD-00223,1,,
P0986,Person,Dick Morris,Dick Morris,Political Consultant,,4,RECORD-00223,1,,
P0987,Person,Freeman Dyson,Freeman Dyson,Physicist,,4,RECORD-00223,1,,
P0988,Person,Steve Rubel,Steve Rubel,Writer,Micro Persuasion weblog,9,RECORD-00224,2,,
P0989,Person,Trevor Cook,Trevor Cook,,None,6,RECORD-00224,1,,
P0990,Person,JD Lassica,JD Lassica,,None,6,RECORD-00224,1,,
P0991,Person,I.F. Stone,I.F. Stone,,None,5,RECORD-00224,1,,
P0992,Person,John Stewart,John Stewart,,None,6,RECORD-00224,1,,
P0993,Person,Rob Anderson,Rob Anderson,Scholar,None,3,RECORD-00225,1,,
P0994,Person,Robert Dardenne,Robert Dardenne,Scholar,None,3,RECORD-00225,1,,
P0995,Person,George M. Killenberg,George M. Killenberg,Scholar,None,3,RECORD-00225,1,,
P0996,Person,Ken Layne,Ken Layne,Blogger,KenLayne.com,4,RECORD-00225,1,,
P0997,Person,Terry Heaton,Terry Heaton,Former TV News Director,None,5,RECORD-00225,4,,
P0998,Person,Henry Farrell,Henry Farrell,"Blogger, Academic",Crooked Timber,7,RECORD-00225,1,,
P0999,Person,Hugh Hewett,Hugh Hewett,Blogger,Weekly Standard,6,RECORD-00225,1,,
P1000,Person,Sam Feist,Sam Feist,Senior Executive Producer for Political Programming,CNN,9,RECORD-00226,1,,
P1001,Person,Dante Chinni,Dante Chinni,Writer,Christian Science Monitor,4,RECORD-00226,1,,
P1002,Person,Elizabeth Jensen,Elizabeth Jensen,Writer,Los Angeles Times,5,RECORD-00226,2,,
P1003,Person,Jim Nicholson,Jim Nicholson,Chairman,Republican National Committee,4,RECORD-00226,1,,
P1004,Person,Joe Strupp,Joe Strupp,Reporter,Editor & Publisher,5,RECORD-00228,2,,
P1005,Person,Shawn Moynihan,Shawn Moynihan,Reporter,Editor & Publisher,4,RECORD-00228,1,,
P1006,Person,Charles Geraci,Charles Geraci,Reporter,Editor & Publisher,4,RECORD-00228,1,,
P1007,Person,Dan Okrent,Dan Okrent,Public Editor,The New York Times,7,RECORD-00228,1,,
P1008,Person,John O’Connor,John O’Connor,Cardinal,Catholic Church,4,RECORD-00228,1,,
P1009,Person,Walter Ong,Walter Ong,Scholar,None,5,RECORD-00230,1,,
P1010,Person,Paul Bass,Paul Bass,"Reporter, Editor, Publisher",New Haven Independent,10,RECORD-00231,1,,
P1011,Person,Linda Picone,Linda Picone,"Journalist, Former Deputy Managing Editor",Star Tribune,7,RECORD-00234,1,,
P1012,Person,Jeff Shaw,Jeff Shaw,Journalist,Native American Journalists Association,7,RECORD-00234,1,,
P1013,Person,Perry Parks,Perry Parks,Journalism Professor,Michigan State,5,RECORD-00234,1,,
P1014,Person,Brian Monroe,Brian Monroe,"Unity Board Member, VP",National Association of Black Journalists,6,RECORD-00234,1,,
P1015,Person,Matthew Yglesisas,Matthew Yglesisas,Blogger,,4,RECORD-00236,1,,
P1016,Person,Brett Oswego,Brett Oswego,Blogger,,4,RECORD-00236,1,,
P1017,Person,Harris Meyer,Harris Meyer,Journalist,Florida journalist,4,RECORD-00237,1,,
P1018,Person,Douglas Cater,Douglas Cater,Media scholar,,3,RECORD-00237,1,,
P1019,Person,Mark Jurkowitz,Mark Jurkowitz,Journalist,Boston Globe,3,RECORD-00237,3,,
P1020,Person,Tim Russert,Tim Russert,Journalist,NBC,3,RECORD-00237,2,,
P1021,Person,Eric Litchblau,Eric Litchblau,Journalist,The New York Times,3,RECORD-00237,1,,
P1022,Person,Matt Bennett,Matt Bennett,Political consultant,None,2,RECORD-00237,1,,
P1023,Person,Bob Kerrey,Bob Kerrey,Commissioner,9/11 Commission,2,RECORD-00237,1,,
P1024,Person,Richard Ben-Veniste,Richard Ben-Veniste,Commissioner,9/11 Commission,2,RECORD-00237,1,,
P1025,Person,Jeremiah Wright,Jeremiah Wright,Reverend,Trinity United Church of Christ,7,RECORD-00238,1,,
P1026,Person,Charles Murray,Charles Murray,Political Scientist,The Corner,6,RECORD-00238,1,,
P1027,Person,Porter Goss,Porter Goss,CIA Director,Central Intelligence Agency,9,RECORD-00239,2,,
P1028,Person,Tony Snow,Tony Snow,White House Press Secretary,The White House,9,RECORD-00239,5,,
P1029,Person,Josh Bolten,Josh Bolten,White House Chief of Staff,The White House,5,RECORD-00239,2,,
P1030,Person,John Negroponte,John Negroponte,Director of National Intelligence,Office of the Director of National Intelligence,6,RECORD-00239,1,,
P1031,Person,Michael Hayden,Michael Hayden,General,None,6,RECORD-00239,1,,
P1032,Person,Helen Thomas,Helen Thomas,Reporter,None,5,RECORD-00239,1,,
P1033,Person,Kyle (Dusty) Foggo,Kyle (Dusty) Foggo,CIA Official,Central Intelligence Agency,4,RECORD-00239,1,,
P1034,Person,William Buckley,William Buckley,Founder,National Review,3,RECORD-00239,1,,
P1035,Person,John Kasich,John Kasich,Former Republican Congressman,None,4,RECORD-00239,1,,
P1036,Person,Bill Kristol,Bill Kristol,,Fox,4,RECORD-00239,1,,
P1037,Person,Nick Penniman,Nick Penniman,Founder,"The American News Project, The Huffington Post Investigative Fund",8,RECORD-00241,1,,
P1038,Person,Bill Mitchell,Bill Mitchell,Journalist,Poynter Institute,5,RECORD-00241,2,,
P1039,Person,Martin Bosworth,Martin Bosworth,Commentator,None,4,RECORD-00241,1,,
P1040,Person,Gara LaMarche,Gara LaMarche,Head,The Atlantic Philanthropies,4,RECORD-00241,1,,
P1041,Person,Jon Leiberman,Jon Leiberman,Former Washington bureau chief,Sinclair Broadcast Group,10,RECORD-00242,1,,
P1042,Person,Paula Zahn,Paula Zahn,Anchor,CNN,6,RECORD-00242,1,,
P1043,Person,Judith Miller,Judith Miller,Journalist,The New York Times,6,RECORD-00242,5,,
P1044,Person,Thomas Edsall,Thomas Edsall,Journalist,The Washington Post,4,RECORD-00244,3,,
P1045,Person,Rod Dreher,Rod Dreher,Editorial writer and columnist,The Dallas Morning News,5,RECORD-00245,4,,
P1046,Person,H.L. Mencken,H.L. Mencken,Writer,,4,RECORD-00245,1,,
P1047,Person,William Powers,William Powers,Columnist,National Journal,8,RECORD-00245,4,,
P1048,Person,Michael Kelly,Michael Kelly,Writer,The New York Times,6,RECORD-00245,1,,
P1049,Person,Amy Sullivan,Amy Sullivan,Editor,The Washington Monthly,5,RECORD-00245,1,,
P1050,Person,Dan Gilmour,Dan Gilmour,Journalist,,3,RECORD-00246,1,,
P1051,Person,Michael Slackman,Michael Slackman,Writer,The New York Times,4,RECORD-00247,2,,
P1052,Person,Rod O’Connor,Rod O’Connor,CEO,Democratic Convention,4,RECORD-00247,3,,
P1053,Person,William D. Harris,William D. Harris,CEO,Republican Convention,3,RECORD-00247,1,,
P1054,Person,John Leo,John Leo,Columnist,US News,4,RECORD-00248,1,,
P1055,Person,Ken Sands,Ken Sands,Practitioner,Public Journalism,7,RECORD-00251,3,,
P1056,Person,Mercedes Lynn de Uriarte,Mercedes Lynn de Uriarte,"Former Journalist, Academic",Los Angeles Times,5,RECORD-00251,2,,
P1057,Person,Michael Kinsley,Michael Kinsley,Colleague,Los Angeles Times,4,RECORD-00251,2,,
P1058,Person,Dennis R. Ryerson,Dennis R. Ryerson,Editor,Indianapolis Star Tribune,4,RECORD-00251,1,,
P1059,Person,Mark McKinnon,Mark McKinnon,Chief Media Adviser,George W. Bush Campaign,7,RECORD-00253,1,,
P1060,Person,Joel Hyatt,Joel Hyatt,Co-founder,Current TV,5,RECORD-00254,1,,
P1061,Person,Sandra Rowe,Sandra Rowe,Editor,The Oregonian,5,RECORD-00254,1,,
P1062,Person,Noah Godfrey,Noah Godfrey,Publisher,Dose magazine,5,RECORD-00254,1,,
P1063,Person,Leonard Asper,Leonard Asper,President and Chief Executive,CanWest,4,RECORD-00254,1,,
P1064,Person,Dave Beckwith,Dave Beckwith,Blogger,Charlotte 101,4,RECORD-00254,1,,
P1065,Person,Darryl Parker,Darryl Parker,Blogger,Charlotte 101,4,RECORD-00254,1,,
P1066,Person,Adam Gopnik,Adam Gopnik,Writer,The New Yorker,9,RECORD-00255,1,,
P1067,Person,Mandy Grunwald,Mandy Grunwald,Political Consultant,None,5,RECORD-00255,1,,
P1068,Person,Michael Tomasky,Michael Tomasky,"Writer, Critic",None,6,RECORD-00255,1,,
P1069,Person,Jody Wilgoren,Jody Wilgoren,Journalist,None,4,RECORD-00255,1,,
P1070,Person,Diane Sawyer,Diane Sawyer,Journalist,ABC News,7,RECORD-00255,1,,
P1071,Person,Brit Hume,Brit Hume,Anchor,Fox News,5,RECORD-00255,2,,
P1072,Person,Jim Bettinger,Jim Bettinger,Director,Knight Fellows program at Stanford University,6,RECORD-00255,2,,
P1073,Person,Marlin Fitzwater,Marlin Fitzwater,Former Press Secretary,Ronald Reagan and George H.W. Bush administrations,7,RECORD-00256,1,,
P1074,Person,Paul R. Pillar,Paul R. Pillar,Ex-CIA man,None,4,RECORD-00256,1,,
P1075,Person,Bill Plante,Bill Plante,White House Reporter,CBS News,3,RECORD-00256,1,,
P1076,Person,Britt Hume,Britt Hume,Journalist,Fox News,2,RECORD-00256,1,,
P1077,Person,Katharine Armstrong,Katharine Armstrong,Ranch Owner,,3,RECORD-00256,1,,
P1078,Person,David Sanger,David Sanger,Journalist,The New York Times,3,RECORD-00256,2,,
P1079,Person,Armstrong Williams,Armstrong Williams,Pundit,None,4,RECORD-00256,3,,
P1080,Person,Shayne Bowman,Shayne Bowman,,None,6,RECORD-00257,2,,
P1081,Person,Chris Willis,Chris Willis,,None,6,RECORD-00257,3,,
P1082,Person,Oh Yeon Ho,Oh Yeon Ho,Founder,OhmyNews,8,RECORD-00257,2,,
P1083,Person,Andy Dickinson,Andy Dickinson,,None,6,RECORD-00257,1,,
P1084,Person,Jeffrey Brown,Jeffrey Brown,Producer,PBS Newshour,6,RECORD-00257,1,,
P1085,Person,Daniel Bennett,Daniel Bennett,,None,6,RECORD-00257,1,,
P1086,Person,Kevin Marsh,Kevin Marsh,Former Editor,BBC,7,RECORD-00257,1,,
P1087,Person,Charlie Beckett,Charlie Beckett,,None,7,RECORD-00257,1,,
P1088,Person,Chuck Olsen,Chuck Olsen,,The Uptake,5,RECORD-00257,1,,
P1089,Person,Alexandre Gamela,Alexandre Gamela,"Blogger, journalist",None,5,RECORD-00257,1,,
P1090,Person,Michael Isikoff,Michael Isikoff,Reporter,Newsweek,5,RECORD-00258,2,,
P1091,Person,Gail Collins,Gail Collins,Editorial Page Editor,The New York Times,6,RECORD-00258,1,,
P1092,Person,Matt Cooper,Matt Cooper,Reporter,Time magazine,6,RECORD-00258,1,,
P1093,Person,Patrick Fitzgerald,Patrick Fitzgerald,Special Counsel,U.S. Department of Justice,7,RECORD-00258,1,,
P1094,Person,Jeralyn Merrit,Jeralyn Merrit,Blogger,None,4,RECORD-00258,1,,
P1095,Person,Dale Franks,Dale Franks,Blogger,None,4,RECORD-00258,1,,
P1096,Person,Tom Maguire,Tom Maguire,Blogger,None,4,RECORD-00258,1,,
P1097,Person,Nick Kristoff,Nick Kristoff,Columnist,The New York Times,4,RECORD-00258,1,,
P1098,Person,Dan Kennedy,Dan Kennedy,Media Critic,Boston Phoenix,6,RECORD-00259,6,,
P1099,Person,Kerry Sipe,Kerry Sipe,N/A,Virginian-Pilot,4,RECORD-00259,1,,
P1100,Person,John Zeratsky,John Zeratsky,N/A,N/A,4,RECORD-00259,1,,
P1101,Person,Wendy Hoke,Wendy Hoke,Writer,Creative Ink,4,RECORD-00259,1,,
P1102,Person,Bob Lutz,Bob Lutz,Vice Chairman,General Motors,4,RECORD-00259,1,,
P1103,Person,Charlie Savage,Charlie Savage,Reporter,Boston Globe,10,RECORD-00261,3,,
P1104,Person,David Addington,David Addington,Chief of Staff to the Vice President,Office of the Vice President,8,RECORD-00261,1,,
P1105,Person,Jack Goldsmith,Jack Goldsmith,Head of the Office of Legal Counsel,Justice Department,8,RECORD-00261,2,,
P1106,Person,Jehmu Greene,Jehmu Greene,Panelist,,4,RECORD-00262,1,,
P1107,Person,Bill Gannon,Bill Gannon,Editorial director and managing editor,Yahoo! News,6,RECORD-00262,3,,
P1108,Person,Nathan Stoll,Nathan Stoll,Product Manager,Google News,6,RECORD-00262,1,,
P1109,Person,Walter Mears,Walter Mears,Reporter,Associated Press,9,RECORD-00263,1,,
P1110,Person,Billy Crystal,Billy Crystal,"Comedian, Actor",,5,RECORD-00263,1,,
P1111,Person,Ben Affleck,Ben Affleck,Actor,,4,RECORD-00263,1,,
P1112,Person,Bill Maher,Bill Maher,"Comedian, Political Commentator",,4,RECORD-00263,1,,
P1113,Person,Meryl Streep,Meryl Streep,Actor,,4,RECORD-00263,1,,
P1114,Person,Bill Richardson,Bill Richardson,Politician,,4,RECORD-00263,1,,
P1115,Person,Elizabeth Wolfe,Elizabeth Wolfe,Reporter,Associated Press,5,RECORD-00263,1,,
P1116,Person,Jessamyn Charity West,Jessamyn Charity West,Blogger,librarian.net,5,RECORD-00263,1,,
