relationship_id,source_record_id,source_entity_id,source_entity_name,relationship_type,target_entity_id,target_entity_name,context_snippet,confidence_score,extracted_date
RECORD-00331_REL_020,RECORD-00331,P1349,Bill Grueskin,Discusses,O0038,Slate,Dow Jones/Marketwatch and Washingt Post/Slate appear to have the most in common.,0.9,2025-10-22
RECORD-00331_REL_021,RECORD-00331,P0005,Jay Rosen,Mentions,P0287,Tom Curley,"Tom Curley, CEO of the AP, said at the Online News Association convention last year",1.0,2025-10-22
RECORD-00331_REL_022,RECORD-00331,P0287,Tom Curley,Affiliated With,O0024,Associated Press,"Tom Curley, CEO of the AP",1.0,2025-10-22
RECORD-00331_REL_023,RECORD-00331,P0287,Tom Curley,Discusses,C0424,Information wants to be free,"When the Web was born as a commercial content enterprise back in the mid-’90s, we thought it was about replicating — that is, ‘repurposing’ — our news and information franchises online.",0.9,2025-10-22
RECORD-00331_REL_024,RECORD-00331,P0005,Jay Rosen,Mentions,P1353,Mark Malone,Since then Silicon Valley columnist Mark Malone has challenged newspaper people to “accept reality and metamor,1.0,2025-10-22
RECORD-00332_REL_001,RECORD-00332,P0490,Zack Rosen,Affiliated With,O0801,Civic Space Labs,Zack Rosen founded Civic Space Labs.,1.0,2025-10-22
RECORD-00332_REL_002,RECORD-00332,P0490,Zack Rosen,Affiliated With,O0802,Howard Dean campaign,Zack Rosen did open source software development for the Howard Dean campaign.,1.0,2025-10-22
RECORD-00332_REL_003,RECORD-00332,P0490,Zack Rosen,Mentions,P1251,Kos,Zack Rosen suggests Greensboro News & Record look to Kos as an exemplar.,0.9,2025-10-22
RECORD-00332_REL_004,RECORD-00332,P0005,Jay Rosen,Mentions,P0490,Zack Rosen,Jay Rosen mentions his nephew Zack Rosen.,1.0,2025-10-22
RECORD-00332_REL_005,RECORD-00332,P0490,Zack Rosen,Mentions,O0388,Greensboro News & Record,Zack Rosen gives advice to Greensboro News & Record,0.9,2025-10-22
RECORD-00332_REL_006,RECORD-00332,P0290,Dave Winer,Criticizes,P0490,Zack Rosen,Dave Winer criticizes Zack Rosen's proposal for a centralized system.,0.8,2025-10-22
RECORD-00332_REL_007,RECORD-00332,P0290,Dave Winer,Mentions,W0323,Scripting News,Dave Winer mentions his model for Scripting News.,0.9,2025-10-22
RECORD-00332_REL_008,RECORD-00332,O0388,Greensboro News & Record,Discusses,L0143,"Greensboro, North Carolina","Greensboro News & Record is located in Greensboro, North Carolina.",1.0,2025-10-22
RECORD-00332_REL_009,RECORD-00332,P0005,Jay Rosen,Mentions,P0588,Susan Sontag,Jay Rosen notes Susan Sontag's death,1.0,2025-10-22
RECORD-00332_REL_010,RECORD-00332,P0005,Jay Rosen,Mentions,C0103,Open Source Journalism,Jay Rosen mentions PressThink's Top Ten Ideas of ‘04: Open Source Journalism,1.0,2025-10-22
RECORD-00333_REL_001,RECORD-00333,P1072,Jim Bettinger,Affiliated With,O0805,Knight Fellowships at Stanford University,Jim Bettinger is the director of the Knight Fellowships at Stanford University.,1.0,2025-10-22
RECORD-00333_REL_002,RECORD-00333,O0805,Knight Fellowships at Stanford University,Affiliated With,O0661,Stanford University,Knight Fellowships at Stanford University is located at Stanford University.,1.0,2025-10-22
RECORD-00333_REL_003,RECORD-00333,O0805,Knight Fellowships at Stanford University,Discusses,C0426,Journalistic Innovation,"The Knight Stanford program decided it had to become more valuable to the social practice of journalism, worldwide.",0.9,2025-10-22
RECORD-00333_REL_004,RECORD-00333,O0805,Knight Fellowships at Stanford University,Discusses,C0427,Entrepreneurship,"Beginning with the 2009-10 fellowship year, the program will put a new emphasis on journalistic innovation, entrepreneurship and leadership.",0.9,2025-10-22
RECORD-00333_REL_005,RECORD-00333,O0805,Knight Fellowships at Stanford University,Discusses,C0428,Leadership,"Beginning with the 2009-10 fellowship year, the program will put a new emphasis on journalistic innovation, entrepreneurship and leadership.",0.9,2025-10-22
RECORD-00333_REL_006,RECORD-00333,P1357,Bruno Giussani,Affiliated With,O0805,Knight Fellowships at Stanford University,Bruno Giussani—a former fellow at Stanford,1.0,2025-10-22
RECORD-00333_REL_007,RECORD-00333,P1358,Bob Giles,Affiliated With,O0807,Nieman Foundation,"Bob Giles, the Curator (boss) of the Nieman Foundation",1.0,2025-10-22
RECORD-00333_REL_008,RECORD-00333,W0388,Nieman Reports,Affiliated With,O0807,Nieman Foundation,Nieman has instead re-tooled its magazine Nieman Reports,1.0,2025-10-22
RECORD-00333_REL_009,RECORD-00333,O0808,Nieman Journalism Lab,Affiliated With,O0807,Nieman Foundation,Nieman has...started the Nieman Journalism Lab blog,1.0,2025-10-22
RECORD-00333_REL_010,RECORD-00333,P1359,Josh Benton,Affiliated With,O0808,Nieman Journalism Lab,Nieman Journalism Lab blog by Josh Benton,1.0,2025-10-22
RECORD-00333_REL_011,RECORD-00333,P1360,George Haj,Affiliated With,O0370,Miami Herald,George Haj came to our program from the Miami Herald,1.0,2025-10-22
RECORD-00333_REL_012,RECORD-00333,P0191,Marty Baron,Affiliated With,O0370,Miami Herald,Marty Baron made him technology editor,1.0,2025-10-22
RECORD-00333_REL_013,RECORD-00333,P1361,Rick Attig,Affiliated With,O0810,Portland Oregonian,Rick Attig was a fellow in our program last year from the Portland Oregonian editorial page,1.0,2025-10-22
RECORD-00333_REL_014,RECORD-00333,O0805,Knight Fellowships at Stanford University,Mentions,L0086,Silicon Valley,It wants some of that culture of “innovation and entrepreneurship in Silicon Valley.”,0.7,2025-10-22
RECORD-00334_REL_001,RECORD-00334,W0389,Front Line Voices,Discusses,L0002,Iraq,The site publishes reports from soldiers serving in Iraq.,0.9,2025-10-22
RECORD-00334_REL_002,RECORD-00334,W0389,Front Line Voices,Discusses,L0062,Afghanistan,The site publishes reports from soldiers serving in Afghanistan.,0.9,2025-10-22
RECORD-00334_REL_003,RECORD-00334,W0389,Front Line Voices,Discusses,C0429,Moral authority of the witness,The site emphasizes the importance of witness testimony.,0.8,2025-10-22
RECORD-00334_REL_004,RECORD-00334,O0374,Big Media,Criticizes,W0389,Front Line Voices,The author suggests Front Line Voices' intro unfairly attacks Big Media.,0.7,2025-10-22
RECORD-00334_REL_005,RECORD-00334,P0455,Glen Reynolds,Supports,W0389,Front Line Voices,The author mentions that Glen Reynolds is a champion of Front Line Voices.,0.8,2025-10-22
RECORD-00334_REL_006,RECORD-00334,P0435,Richard S. Dunham,Affiliated With,O0317,Business Week,Richard S. Dunham is a journalist at Business Week,1.0,2025-10-22
RECORD-00334_REL_007,RECORD-00334,C0430,Perception is reality,Mentions,P0435,Richard S. Dunham,Author cites Richard S. Dunham's belief that perception is reality in politics.,0.6,2025-10-22
RECORD-00334_REL_008,RECORD-00334,W0389,Front Line Voices,Criticizes,C0430,Perception is reality,The author argues Front Line Voices should not adopt the 'perception is reality' viewpoint.,0.7,2025-10-22
RECORD-00334_REL_009,RECORD-00334,P0181,Raymond Williams,Mentions,C0430,Perception is reality,The author references Raymond Williams' ideas about mass media as a mantra for Front Line Voices.,0.6,2025-10-22
RECORD-00335_REL_001,RECORD-00335,P0183,Arianna Huffington,Affiliated With,O0034,The Huffington Post,Arianna Huffington of The Huffington Post,1.0,2025-10-22
RECORD-00335_REL_002,RECORD-00335,P0005,Jay Rosen,Affiliated With,O0456,NewAssignment.Net,Jay Rosen of NewAssignment.Net,1.0,2025-10-22
RECORD-00335_REL_003,RECORD-00335,P0183,Arianna Huffington,Discusses,E0104,2008 Presidential Election,Huffington Post is going to cover the 2008 campaign,0.8,2025-10-22
RECORD-00335_REL_004,RECORD-00335,P0005,Jay Rosen,Discusses,E0104,2008 Presidential Election,NewAssignment.Net is going to cover the 2008 campaign,0.8,2025-10-22
RECORD-00335_REL_005,RECORD-00335,P0183,Arianna Huffington,Mentions,P0005,Jay Rosen,Arianna Huffington and I are announcing a new joint venture,1.0,2025-10-22
RECORD-00335_REL_006,RECORD-00335,P0005,Jay Rosen,Mentions,P0183,Arianna Huffington,Arianna Huffington and I are announcing a new joint venture,1.0,2025-10-22
RECORD-00335_REL_007,RECORD-00335,O0456,NewAssignment.Net,Affiliated With,P0005,Jay Rosen,"NewAssignment.Net, my experimental site",1.0,2025-10-22
RECORD-00335_REL_008,RECORD-00335,O0034,The Huffington Post,Affiliated With,P0183,Arianna Huffington,Arianna Huffington of The Huffington Post,1.0,2025-10-22
RECORD-00335_REL_009,RECORD-00335,O0034,The Huffington Post,Mentions,O0456,NewAssignment.Net,partnership between NewAssignment.Net and the Huffington Post,1.0,2025-10-22
RECORD-00335_REL_010,RECORD-00335,O0456,NewAssignment.Net,Mentions,O0034,The Huffington Post,partnership between NewAssignment.Net and the Huffington Post,1.0,2025-10-22
RECORD-00335_REL_011,RECORD-00335,O0456,NewAssignment.Net,Affiliated With,O0413,Wired.com,"Assignment Zero, our current project with Wired.com",1.0,2025-10-22
RECORD-00335_REL_012,RECORD-00335,O0413,Wired.com,Affiliated With,O0456,NewAssignment.Net,"Assignment Zero, our current project with Wired.com",1.0,2025-10-22
RECORD-00335_REL_013,RECORD-00335,O0456,NewAssignment.Net,Mentions,W0163,Assignment Zero,Assignment Zero,1.0,2025-10-22
RECORD-00335_REL_014,RECORD-00335,P0762,David Carr,Affiliated With,O0002,The New York Times,David Carr’s column about it in the New York Times,1.0,2025-10-22
RECORD-00335_REL_015,RECORD-00335,P0012,Mark Glaser,Affiliated With,O0789,Media Shift,Mark Glaser’s Media Shift site,1.0,2025-10-22
RECORD-00335_REL_016,RECORD-00335,P0005,Jay Rosen,Published In,O0789,Media Shift,guest post about the project at Mark Glaser’s Media Shift site,0.9,2025-10-22
RECORD-00335_REL_017,RECORD-00335,W0390,Escaping the Bubble in Campaign Journalism,Published In,O0789,Media Shift,Escaping the Bubble in Campaign Journalism. (March 29),1.0,2025-10-22
RECORD-00335_REL_018,RECORD-00335,P1362,Danny Glover,Affiliated With,O0465,National Journal,Danny Glover at National Journal’s Beltway Blogger,1.0,2025-10-22
RECORD-00335_REL_019,RECORD-00335,P1172,Ellen Miller,Affiliated With,O0589,Sunlight Foundation,Ellen Miller at the Sunlight Foundation site,1.0,2025-10-22
RECORD-00336_REL_001,RECORD-00336,O0002,The New York Times,Published In,W0391,Article on John McCain's involvement with lobbyist Vicki Iseman,Article on John McCain's involvement with lobbyist Vicki Iseman was published in The New York Times,1.0,2025-10-22
RECORD-00336_REL_002,RECORD-00336,O0002,The New York Times,Discusses,W0391,Article on John McCain's involvement with lobbyist Vicki Iseman,The Q and A was meant to explain the decision-making that went into the article,1.0,2025-10-22
RECORD-00336_REL_003,RECORD-00336,O0002,The New York Times,Mentions,P0949,John McCain,The New York Times published an article on John McCain.,1.0,2025-10-22
RECORD-00336_REL_004,RECORD-00336,O0002,The New York Times,Mentions,P1365,Vicki Iseman,The New York Times published an article on Vicki Iseman.,1.0,2025-10-22
RECORD-00336_REL_005,RECORD-00336,O0002,The New York Times,Affiliated With,P0030,Bill Keller,Bill Keller is the executive editor of The New York Times,1.0,2025-10-22
RECORD-00336_REL_006,RECORD-00336,W0391,Article on John McCain's involvement with lobbyist Vicki Iseman,Discusses,P0949,John McCain,The article is about John McCain's involvement with lobbyist Vicki Iseman,1.0,2025-10-22
RECORD-00336_REL_007,RECORD-00336,W0391,Article on John McCain's involvement with lobbyist Vicki Iseman,Discusses,P1365,Vicki Iseman,The article is about Vicki Iseman's involvement with senator John McCain,1.0,2025-10-22
RECORD-00336_REL_008,RECORD-00336,W0391,Article on John McCain's involvement with lobbyist Vicki Iseman,Discusses,E0104,2008 Presidential Election,Something that voters in 2008 need to know about,0.8,2025-10-22
RECORD-00336_REL_009,RECORD-00336,O0002,The New York Times,Discusses,C0431,Anonymity of sources,The times violate its standards on anonymity?,0.7,2025-10-22
RECORD-00337_REL_001,RECORD-00337,P0647,Lisa Stone,Discusses,O0470,Ketchum,discusses Ketchum's possible misuse of taxpayer dollars,0.9,2025-10-22
RECORD-00337_REL_002,RECORD-00337,P0647,Lisa Stone,Mentions,W0392,Bloggers Are Missing in Action as Ketchum Tests the Conscience of PR,"(Background is Jay Rosen’s, Bloggers Are Missing in Action as Ketchum Tests the Conscience of PR.)",0.9,2025-10-22
RECORD-00337_REL_003,RECORD-00337,O0812,U.S. Dept. of Education,Affiliated With,P1079,Armstrong Williams,U.S. Dept. of Education hired commentator Armstrong Williams,0.9,2025-10-22
RECORD-00337_REL_004,RECORD-00337,O0812,U.S. Dept. of Education,Affiliated With,O0470,Ketchum,the DOE signed a $1 million contract with the Washington D.C. office of Ketchum,0.9,2025-10-22
RECORD-00337_REL_005,RECORD-00337,O0470,Ketchum,Affiliated With,P1079,Armstrong Williams,Ketchum then hired Williams,0.9,2025-10-22
RECORD-00337_REL_006,RECORD-00337,O0470,Ketchum,Affiliated With,O0813,Omnicom,Ketchum is a firm owned by $8.6 billion media services conglomerate Omnicon.,0.9,2025-10-22
RECORD-00337_REL_007,RECORD-00337,P1366,Greg Toppo,Published In,O0067,USA Today,documents Toppo obtained through the Freedom of Information Act—and posted on USAToday.com,0.9,2025-10-22
RECORD-00337_REL_008,RECORD-00337,O0483,National Association of Black Journalists,Criticizes,P1079,Armstrong Williams,the leadership of the National Association of Black Journalists called for an across-the-board media boycott of his work,0.9,2025-10-22
RECORD-00337_REL_009,RECORD-00337,P1369,Jeremy Pepper,Criticizes,O0815,PRSA,PRSA and Council for PR Firms take no stance.,0.8,2025-10-22
RECORD-00337_REL_010,RECORD-00337,P1369,Jeremy Pepper,Criticizes,O0814,Council of Public Relations Firms,PRSA and Council for PR Firms take no stance.,0.8,2025-10-22
RECORD-00337_REL_011,RECORD-00337,P1370,Ben Silverman,Criticizes,O0470,Ketchum,Firms like Ketchum...do nothing but help support the latter view [of PR and media operating in tandem].,0.8,2025-10-22
RECORD-00337_REL_012,RECORD-00337,P1371,Colin McKay,Criticizes,O0470,Ketchum,Shouldn’t the PR firm be held somewhat accountable for chasing a contract that blatantly violates journalistic norms and the PRSA code of ethics?,0.8,2025-10-22
RECORD-00337_REL_013,RECORD-00337,P1371,Colin McKay,Mentions,O0815,PRSA,contract that blatantly violates journalistic norms and the PRSA code of ethics,0.8,2025-10-22
RECORD-00337_REL_014,RECORD-00337,P0947,Alice Marshall,Criticizes,O0470,Ketchum,This is not the first time Ketchum has been caught manufacturing news.,0.8,2025-10-22
RECORD-00337_REL_015,RECORD-00337,P0647,Lisa Stone,Mentions,P0942,Karen Ryan,Remember “reporter” Karen Ryan?,0.9,2025-10-22
RECORD-00337_REL_016,RECORD-00337,P0647,Lisa Stone,Discusses,E0134,DOE/Williams media campaigns,Ketchum was implicated in the possible misuse of taxpayer dollars to promote propaganda,0.9,2025-10-22
RECORD-00337_REL_017,RECORD-00337,P0647,Lisa Stone,Discusses,E0135,Medicare VNR,Has or hasn’t Ketchum been fined or censured for using taxpayer money for its role in both the Medicare VNR and DOE/Williams media campaigns criticized by the GAO?,0.9,2025-10-22
RECORD-00337_REL_018,RECORD-00337,O0470,Ketchum,Affiliated With,P1379,Elizabeth McLean,Liz McLean who directs Ketchum’s Washington D.C. office,0.9,2025-10-22
RECORD-00337_REL_019,RECORD-00337,O0470,Ketchum,Affiliated With,P1380,Susan Molinari,"former Congresswoman Susan Molinari, who now runs a Ketchum subsidiary?",0.9,2025-10-22
RECORD-00337_REL_020,RECORD-00337,P1375,Harris Diamond,Criticizes,C0432,Pay for Play,Payments to journalists for specific coverage (“pay for play”) is unacceptable.”,0.9,2025-10-22
RECORD-00338_REL_001,RECORD-00338,P0821,Andrew Heyward,Affiliated With,O0419,CBS News,Andrew Heyward is the President of CBS News.,1.0,2025-10-22
RECORD-00338_REL_002,RECORD-00338,P0821,Andrew Heyward,Published In,O0033,PressThink,Andrew Heyward guest posted at PressThink.,1.0,2025-10-22
RECORD-00338_REL_003,RECORD-00338,W0393,The Era of Omniscience is Over,Published In,O0033,PressThink,The Era of Omniscience is Over was published in PressThink.,1.0,2025-10-22
RECORD-00338_REL_004,RECORD-00338,P0005,Jay Rosen,Discusses,P0821,Andrew Heyward,Jay Rosen discusses Andrew Heyward's views on omniscience in journalism.,0.9,2025-10-22
RECORD-00338_REL_005,RECORD-00338,P0821,Andrew Heyward,Criticizes,C0433,Omniscience,Andrew Heyward spoke against omniscience.,0.8,2025-10-22
RECORD-00338_REL_006,RECORD-00338,P0997,Terry Heaton,Mentions,P0821,Andrew Heyward,Terry Heaton reacts to Heyward's article.,0.7,2025-10-22
RECORD-00338_REL_007,RECORD-00338,P0418,Andrew Tyndall,Mentions,P0821,Andrew Heyward,Andrew Tyndall reacts to Heyward's article.,0.7,2025-10-22
RECORD-00338_REL_008,RECORD-00338,P0821,Andrew Heyward,Criticizes,P0222,Walter Cronkite,Heyward is too hard on Uncle Walter,0.6,2025-10-22
